#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 18:56:11.078
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Linear Average
#Count: 20 
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Linear Average
#Count: 20 
#Window: Flat Top
#Channel: C1
#Range: 5.50114 V
#Offset: 0.000279596 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.48809 V
#Offset: -7.85371e-05 V
#Attenuation: 1 X
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
173.33984375,-85.17864336697508,94.13333277337377,-84.26486543134391,149.3712801804423
175.78125,-84.15336522309828,174.6407985717332,-84.41091842257467,152.9597271709873
178.22265625,-84.4281974667382,176.79494068598,-84.30619932728534,155.3679268046485
180.6640625,-85.87031019922904,159.1246634321902,-84.57763177024933,140.6320739105282
183.10546875,-86.83319185359844,97.37773245908345,-85.12580335270147,97.75168842592001
185.546875,-87.82845979752976,84.78311632851542,-85.59541804970732,60.75329867371106
187.98828125,-87.90763002581804,68.00555746622673,-85.09675322843788,58.26858309678864
190.4296875,-87.23107290545886,33.4727648955874,-84.71762117756766,61.97503374891893
192.87109375,-85.26678143721527,145.3856147533007,-84.51317520638143,65.85661432201732
195.3125,-83.34643758910377,96.32400155366754,-84.10349447781144,27.2257214500029
197.75390625,-82.23587744216519,76.49408957748554,-83.13327482667077,32.45977760425475
200.1953125,-82.32031518788989,52.5973840047175,-82.33346135332255,49.68463079141883
202.63671875,-83.0818279813183,179.4770270671834,-81.62781360065296,56.35630230653533
205.078125,-83.55466685694863,137.6614970241871,-81.94960230574175,131.0538822733752
207.51953125,-84.31008645536025,128.6677052499106,-83.72312959709639,125.7264223529653
209.9609375,-84.46100610526881,137.9586253135338,-84.41637560657936,133.4109855231757
212.40234375,-84.34290852294878,147.761098357063,-83.93306603226094,136.0348884910811
214.84375,-84.09713102072423,151.7611958658897,-83.43299026729241,150.263720578212
217.28515625,-84.03790483064766,151.4939356102147,-83.61851102976892,162.7170393033637
219.7265625,-84.16306384662563,133.5421181557582,-84.11677927165437,135.7641115068853
222.16796875,-84.49847355720519,116.4920978585021,-83.90771614954309,112.0346219728248
224.609375,-85.1736277680385,118.4465938981392,-83.2683423622089,105.3724425656694
227.05078125,-86.18798788349923,125.4042113963312,-82.26566495786422,101.0158986743157
229.4921875,-86.5356205371446,126.2855595476495,-81.78720919015056,93.31915222343891
231.93359375,-86.66405473177525,118.1290800980127,-81.91318741977879,87.40004306538742
234.375,-87.20914656522734,102.0571233782135,-82.28841755347945,102.0299008879731
236.81640625,-87.02250513270928,77.7816945924871,-83.79378403595632,117.1892894888208
239.2578125,-86.99003378170679,60.90550090634625,-84.57489161518643,117.566704716511
241.69921875,-85.98018688968003,54.77522602566803,-83.5142453793479,119.3869088829391
244.140625,-85.12788592487617,51.16804729081498,-83.18534970431236,129.6789100650645
246.58203125,-84.70291599816731,47.04350118297774,-82.87679701883583,138.0894604815056
249.0234375,-84.17175278455511,45.13256006606724,-82.68853103337855,9.316981297996602
251.46484375,-84.4348911042495,44.46631140624446,-82.47275933891305,63.13768737104115
253.90625,-85.88584624698164,48.72473090597909,-82.76278195110756,71.94306247928783
256.34765625,-87.03635955234076,177.0795124715339,-82.84351416860089,72.86768468825004
258.7890625,-86.1055543298406,164.9050004624112,-82.60378136990704,70.25626149987134
261.23046875,-85.55307560665184,16.39082690362557,-83.16916192843382,76.53623583498052
263.671875,-85.6170402729206,12.36959297629129,-83.67650407134676,106.0437329184916
266.11328125,-86.43762406312426,10.62877753521585,-83.28053804435274,147.9183836526215
268.5546875,-86.35872812393421,11.70144132145207,-82.7880929685176,179.337688110927
270.99609375,-86.86014341016032,17.38379011223502,-82.36092229838398,10.07802787597539
273.4375,-86.87596053943929,35.95482639734696,-82.32821157898799,7.095934113122651
275.87890625,-85.69581063444743,140.5863677811124,-82.41084968833376,176.9710081490088
278.3203125,-85.26297612725367,172.5341241132839,-82.6428260500021,87.33097433491862
280.76171875,-85.75787325926932,176.5207109754568,-83.06587265404289,65.55647255331795
283.203125,-86.41054455676803,2.318217959897491,-83.20547135681814,65.76749945417748
285.64453125,-86.00995428633475,0.3761779346019963,-83.57233382568067,76.22863261501865
288.0859375,-86.52234883723756,174.8439566513731,-84.31491751491883,87.72531851901846
290.52734375,-86.66390763922166,61.2003392064066,-83.1254808539594,94.42127506402753
292.96875,-86.3404940183532,161.1145269785229,-82.92174004880403,100.8783749067181
295.41015625,-86.34165736459354,170.4033462880442,-83.96394796544735,117.8397396739898
297.8515625,-85.9306154866826,172.0046017531841,-83.25944538975077,130.1442092999127
300.29296875,-85.96038418598091,15.27563260132098,-82.25440480401728,140.2548264780735
302.734375,-85.8368464072994,94.56248350313638,-82.64794673319497,146.9709626143563
305.17578125,-86.28418390184765,88.43397536783874,-84.34400232485827,148.78077967456
307.6171875,-86.21316265046627,84.70727425753883,-84.32647155787714,141.9540223653294
310.05859375,-85.4424350354705,101.986232454598,-83.31184156295561,145.3170154711441
312.5,-85.05792944071111,119.0540526445766,-83.52523337187817,168.894265972792
314.94140625,-85.6610416760664,129.9437600468434,-84.06893060126202,114.8984823969884
317.3828125,-86.58575741679579,141.1146609010889,-85.44880488112449,118.5050269683461
319.82421875,-87.11037552133605,165.5838532730559,-86.53292014352813,120.1436280978918
322.265625,-86.51488339175827,57.85741335172461,-86.10453144812121,130.5281963159042
324.70703125,-85.60291423723136,97.8050940936765,-86.20535209826227,140.8854272035022
327.1484375,-85.58999325174636,84.4581400674802,-85.75797648409957,137.6316661213346
329.58984375,-86.40348718754659,58.33979375991429,-85.02896994892612,133.1890712967251
332.03125,-86.36654241069208,170.7493707764604,-84.08452267934692,123.1692897477916
334.47265625,-86.00837641234986,131.2887706159486,-84.06779766428951,112.8805360150978
336.9140625,-86.24558891289792,83.05913119595485,-84.46234212544661,110.9537487491515
339.35546875,-86.88588827859417,56.50637305126602,-85.15826584499027,99.01940503231613
341.796875,-87.04171389568728,57.77090401844261,-86.00584040520586,72.58389879131975
344.23828125,-86.15892675789027,62.63139713279496,-86.24489461215757,49.65379191265548
346.6796875,-85.21709264645851,77.20371763900708,-86.00264732568033,1.612488001737744
349.12109375,-85.41215919551956,110.7086556987044,-85.66983949065089,166.2231864199938
351.5625,-85.5035281166401,163.2450896087052,-85.15420370892784,165.4367733009466
354.00390625,-85.34300956372556,14.53435046870494,-84.46433628475368,155.6007278547718
356.4453125,-84.85738242748326,27.13607659605144,-84.30414524753338,98.24241506583623
358.88671875,-84.84176362219991,52.5324618229513,-84.75839807223923,80.16851238746685
361.328125,-85.34704387736637,63.14833705124089,-84.81459392438147,112.2447185270676
363.76953125,-86.19510729876865,76.38160914790978,-84.36953815027465,7.554234033748837
366.2109375,-87.03395303481085,79.44151577193497,-84.23894650939457,24.0651454008083
368.65234375,-87.62910543200952,45.094189113619,-84.23899518580751,28.32318118545207
371.09375,-86.5422790321025,166.2356065442203,-84.73589887981208,57.68926305458492
373.53515625,-85.52329327559264,151.1049464710678,-85.88896087926726,94.29417130187625
375.9765625,-85.4669999547996,145.8120929052443,-85.92998627986391,109.0152069163565
378.41796875,-86.30565280753086,145.1742667687136,-85.73432969551152,102.7374392039936
380.859375,-86.67664612108993,152.3849610991115,-85.43252863519184,86.06318927639821
383.30078125,-86.35014522026577,162.2616008186672,-85.33326430586533,73.68461280234649
385.7421875,-86.27876983734545,35.89724672698865,-84.98829783327977,62.68481446727297
388.18359375,-86.26474828398167,106.9809388022454,-84.66732543653558,41.28998897049391
390.625,-85.92305575154921,115.7647247415297,-84.47556230226311,15.83683972841949
393.06640625,-85.15149751681349,83.51636933120371,-84.12559353912584,1.174375250955111
395.5078125,-84.84921562258864,38.07858979930104,-84.0192293527364,158.5483714542325
397.94921875,-84.95865067124974,33.74749377791733,-84.65415401921081,128.1926453749368
400.390625,-85.7170329649818,33.00816253904222,-86.01144582804466,2.174610757303689
402.83203125,-86.41317305125385,25.77352483311939,-87.07404892289659,163.2416757141082
405.2734375,-87.13628095931462,19.25418244884364,-86.55750428123851,154.8799210935007
407.71484375,-86.85099887391259,13.94138580869862,-86.35956361334011,126.5520644335427
410.15625,-85.65992928633527,5.903524006355669,-84.96565410659744,107.3092121783433
412.59765625,-84.82207483146675,158.9721052240139,-83.51679846686579,100.1902983908298
415.0390625,-84.19563351964895,42.38205294077007,-82.33182414324585,93.67943647708647
417.48046875,-84.33824841433294,27.14442682327633,-82.09117874901595,91.15934392107856
419.921875,-84.89770650593445,20.60241478588643,-82.13769601322028,112.9041181625712
422.36328125,-85.3543268487368,33.25685273168276,-82.99975879119924,136.3601033759732
424.8046875,-85.49056124067144,2.54130992336116,-83.66734367262799,136.5688920961158
427.24609375,-85.20800717170366,155.5034388247059,-82.60279156386309,138.7506145128203
429.6875,-85.40220649223812,6.815469371243942,-81.34058922587647,142.0769371305841
432.12890625,-86.41508855161619,53.72194375004768,-81.89522292392567,138.2386142210703
434.5703125,-87.74927614759376,79.85360905112525,-82.78746869086001,130.6219572377166
437.01171875,-88.15379601110835,164.2925698549022,-83.51001179776236,122.2740313796115
439.453125,-88.10486898162948,12.68604753270854,-83.54046278744462,109.0673273051348
441.89453125,-87.82946435562422,38.70058230779637,-83.49328661039868,101.313966063826
444.3359375,-86.09820379883978,75.77888780048372,-83.16651500610233,116.5483432919798
446.77734375,-85.61446175379247,132.0405406970063,-83.05994359799682,143.1715379140863
449.21875,-85.19677915196925,176.339656901125,-83.3480388119775,151.6377684001779
451.66015625,-84.27537383313532,31.55949228365628,-83.7044787901566,149.3947210539817
454.1015625,-84.60022878798583,48.75488454350774,-84.70556913696254,137.3242194892982
456.54296875,-85.61419421679739,51.37911811860091,-84.71228290750615,118.0146010381264
458.984375,-86.08553649336214,71.1105436054854,-83.68916661939691,100.1438743650857
461.42578125,-86.34214843230427,50.74987527957806,-83.39596159034602,86.63329503825631
463.8671875,-86.13038043290645,20.71814584567407,-83.8269357029243,75.31404703598372
466.30859375,-85.92527538977011,34.73117437001756,-84.77315721557007,70.68348876579917
468.75,-86.68286676397491,49.87778129363563,-85.09652830248038,69.62013545568905
471.19140625,-86.9871193235638,76.20487566042897,-84.27273502180959,69.7980701278417
473.6328125,-85.87564479990361,78.25901716162713,-83.09089274666849,84.64836976680965
476.07421875,-85.42635549425387,107.0031210969166,-82.77647583542701,104.2465429978867
478.515625,-85.4535715474684,116.0777626132274,-82.84062922905477,111.6055592199592
480.95703125,-85.04036292798033,124.632609822399,-83.00809798892259,119.3576266057043
483.3984375,-84.63110177137141,140.7472609765881,-83.20900042827844,154.9013716744415
485.83984375,-84.8162590997554,110.2172581598206,-83.76603246460104,90.15285219109258
488.28125,-85.04239668390063,78.57810187273004,-83.82714682644833,94.90072528451002
490.72265625,-85.16069453939673,71.17308993803776,-83.76803146065492,94.25191652133039
493.1640625,-84.95739452145712,65.00938325014042,-82.61966540754909,81.89757554678728
495.60546875,-85.17184959998438,63.07973058589297,-82.1603345801532,71.79942061091515
498.046875,-85.97248280822164,60.72639492579764,-82.50535444494989,79.5523564889959
500.48828125,-86.02116018107432,56.96954463600287,-82.66104580792451,82.48400467708412
502.9296875,-85.18104924137398,58.66277569252868,-82.76063090635304,80.11572356508515
505.37109375,-84.64001072666123,59.14409988241733,-82.86902016469165,101.9002441908988
507.8125,-84.99958108421021,52.04069401649551,-83.63422252055223,136.0863176345589
510.25390625,-85.8555640837825,56.19256015308428,-85.04427833991103,168.9442145727826
512.6953125,-85.87672139296873,76.12852315729006,-85.55931054666283,6.327073978536595
515.13671875,-84.8772904295619,80.37541359092444,-85.51785832751719,6.414452865753082
517.578125,-84.20217958693193,78.90342221106347,-84.70107948222774,12.23649409373441
520.01953125,-84.27512274711634,89.08418415889152,-84.71618932297737,40.07791918008606
522.4609375,-84.87781657412725,85.77100629958954,-85.62519036324832,67.84144013357283
524.90234375,-85.92940461675713,60.70179125423893,-85.92808795956371,79.89327832519562
527.34375,-86.39100080579456,160.5012065001651,-85.53641811695995,70.72327267923859
529.78515625,-86.26861618693738,107.1394876233614,-85.43594575518688,62.49803248151688
532.2265625,-86.1741797043147,119.1202142498188,-85.08414646151776,21.45145864105105
534.66796875,-85.74698813035701,124.982988969119,-85.66587000516105,113.4606088655204
537.109375,-85.72058611467756,113.9062168428813,-85.34633174137863,102.652505718851
539.55078125,-85.58278059002805,80.42478984996568,-84.72444549182009,82.09434858180656
541.9921875,-85.40229018173019,117.4201636532395,-84.37327007249499,114.4969404168214
544.43359375,-85.42859487974252,118.6714437344018,-84.55064061277162,55.08888478659824
546.875,-85.86401720764255,90.74121582196477,-83.86521842028257,69.17232979031787
549.31640625,-85.75515375069459,120.0123402617301,-83.08199086423929,61.22958072068395
551.7578125,-85.40415393298005,114.6552456781254,-83.34390525100139,110.5478542563763
554.19921875,-85.86888569520605,152.2624213371042,-83.71110382809036,160.1159564173095
556.640625,-86.90360658976141,140.5075610817503,-84.10755174894888,3.659673044550958
559.08203125,-86.76366487135806,140.6813458654105,-84.83631238780737,167.4671764201047
561.5234375,-85.92359940810144,148.8534721833923,-85.99550830312137,109.0136766687202
563.96484375,-85.29393125906907,168.0877452686684,-86.32000913316163,88.56897832535172
566.40625,-85.2073714446307,23.07707538910354,-86.68639718536831,77.6319583897439
568.84765625,-85.72820736841783,68.18381594578497,-86.72193711675516,74.26267973220261
571.2890625,-85.95807557815118,111.9118382962462,-87.26148328469939,85.20649319121024
573.73046875,-85.78583237397723,108.1743068413434,-87.2345145681394,100.7233716029139
576.171875,-86.11498485622973,104.7819146834502,-86.45224682685668,108.9420045808246
578.61328125,-85.86133218839507,103.2511614674682,-85.92415701108715,133.5090902327894
581.0546875,-85.93569661904175,93.90792170581052,-85.72419517665418,74.84908556813204
583.49609375,-86.37501388959933,74.1053744082276,-85.38571254894812,84.76898820073517
585.9375,-86.77436876515664,34.47250646090758,-84.61711696155109,74.67710784391265
588.37890625,-86.19292480889193,167.2648572128226,-85.03455364283768,13.90275945760433
590.8203125,-85.9417249529817,137.2598910840929,-85.75370173379996,167.2971660265419
593.26171875,-86.22451243031333,114.640449064092,-85.18662725484639,134.7272164821324
595.703125,-86.04302018347029,104.041389441902,-85.10142614220391,105.6309580308585
598.14453125,-85.89434324343885,91.80864151563227,-85.98975011180121,91.24661804407738
600.5859375,-86.81661557479325,72.27072635741429,-85.90351381406646,80.48746055571119
603.02734375,-87.94209777883555,46.18530425195345,-85.66344347883367,76.77822794388742
605.46875,-87.27388660756816,23.91564537654879,-85.35975403867238,94.26495522098016
607.91015625,-87.045652296497,167.8415148209199,-84.73448619405474,124.8229985714865
610.3515625,-85.81621293698888,96.54163536222892,-84.23695563543923,157.6592662110892
612.79296875,-84.79372095210948,47.67114019711546,-84.2644763232997,171.6517877286881
615.234375,-85.25219800041029,13.3432155837288,-84.62483266721745,165.3734495304928
617.67578125,-86.77311645093621,2.435942228900079,-85.70227277661841,164.0145468549224
620.1171875,-88.68505687255569,174.2126487916207,-86.20436121836305,170.2726444249251
622.55859375,-88.68750181343168,172.7418026449132,-85.75599703449481,171.6117075657854
625,-88.42044723817281,173.8122425488827,-85.58055047104942,171.7772153125323
627.44140625,-88.79723052816158,148.5785527286676,-86.55561808816336,175.7649568733776
629.8828125,-87.94876337649028,158.5081883330404,-87.08656319185339,159.689635452876
632.32421875,-87.57212809463508,166.9077695491153,-86.09521198601186,98.88616935910061
634.765625,-87.38468971481848,163.2452847218215,-85.15730517722466,151.2424400095834
637.20703125,-86.35661016885122,166.4579244693892,-85.28253357528112,173.6727643654077
639.6484375,-86.22733830369114,168.9640163831804,-85.80286134920104,3.988394989501041
642.08984375,-85.93889359281135,147.3039967937803,-86.03668814344422,7.889816728110011
644.53125,-86.29118602115732,69.74610166857759,-85.89839075306611,5.548189570672591
646.97265625,-86.60167299694623,75.05481342180614,-85.39446928767615,3.276842712015033
649.4140625,-86.49971732359673,91.3655379114402,-85.83185675987568,179.4876784506182
651.85546875,-85.94427611253826,104.8894557937532,-84.45898891539672,175.8409409664317
654.296875,-85.48168313238051,113.23701015928,-82.84237900878615,15.87463743658473
656.73828125,-85.49168861140714,102.8840052556168,-82.46859585784554,61.22015672458172
659.1796875,-86.07087818651479,71.00234139222987,-83.31764713410197,75.16418771035215
661.62109375,-86.10740590374854,47.2673358182869,-84.3533372363726,68.42009068747092
664.0625,-86.33985861340088,31.66296573438657,-84.95391449185762,66.72119867163052
666.50390625,-86.8917386719037,15.68158548025244,-84.76005824375791,72.84362693467003
668.9453125,-87.76629906071589,8.391806760031278,-84.08798155529399,83.59102213225299
671.38671875,-87.16036858924065,4.613264881042475,-83.61115272328857,98.81050119386286
673.828125,-86.17712981293457,173.6886297762406,-83.49087499862124,110.0674170975706
676.26953125,-85.97861681315533,136.6984681874819,-83.92669316110913,117.1271374872357
678.7109375,-86.16194405606149,75.21255471700456,-84.12189174653719,123.0712118437972
681.15234375,-86.72583136576418,24.82057186059006,-83.95029422306646,130.5875158911289
683.59375,-87.23114180274705,17.12050869536556,-84.62676967062026,56.21997672676305
686.03515625,-86.74837681021658,12.01004240792805,-85.29075716181143,69.73484508529971
688.4765625,-88.12549851799469,178.87082651795,-85.23362401854838,52.43209082513412
690.91796875,-88.57449225482497,171.3697544779329,-84.0918506165288,33.15235942811501
693.359375,-87.54420355815476,168.8985710365002,-82.95937425184377,9.740681994052876
695.80078125,-87.21442947868096,179.1226465473162,-83.45607787776977,178.3719008211334
698.2421875,-86.23144730663552,11.09615327662941,-83.9703483808316,1.75476769721747
700.68359375,-85.26217275839285,9.953907220622835,-84.52430005877537,23.04527662976299
703.125,-84.94572472062623,18.04277468011838,-85.17556774056305,59.55595917796816
705.56640625,-85.72326728482103,44.41662789285878,-86.35894484771747,60.54091760759571
708.0078125,-87.05946964080262,86.95716698049385,-86.99804264497692,64.56607234007296
710.44921875,-87.96044178430095,159.5977133408147,-86.37037760603427,93.62779422937676
712.890625,-87.51734845449674,177.333431311616,-85.28754564320832,125.3979749961557
715.33203125,-86.93929624566292,31.72403520047931,-85.12993797041071,135.833007262889
717.7734375,-86.94029447689601,76.42514261213942,-84.92913414042393,75.58258683121753
720.21484375,-87.37265860582735,111.4583572160421,-84.63533204702611,17.20785064413608
722.65625,-86.96822604213794,156.6430822006414,-84.04380292553093,179.6642268888477
725.09765625,-86.05746314730263,165.1830761899265,-83.89037751912583,176.3996530098646
727.5390625,-85.39006690392073,171.4286513982911,-84.16613648335823,167.7881589743514
729.98046875,-85.26822775207529,14.25742441902296,-84.18926765495654,81.50983986978069
732.421875,-85.57669890963837,111.5763824451617,-83.95298048109228,37.66890942080416
734.86328125,-85.60291584539081,124.8357886298825,-83.85454381395299,12.33919334114689
737.3046875,-85.33789151807051,86.14480884815585,-84.20814535161604,162.3466018287795
739.74609375,-85.21001706671359,74.67876149939342,-85.65681910023736,141.5227320126567
742.1875,-85.40739165863725,63.43088701546042,-86.38362152638669,133.3886884115653
744.62890625,-85.33275003525434,53.45567250458344,-85.60822854061041,132.5484440386052
747.0703125,-85.45161783878115,71.19636234404823,-84.86899533632744,107.137290203543
749.51171875,-86.19991159778871,111.4636115598616,-84.99257375329434,148.8741821058209
751.953125,-85.93772871903992,122.7581142950681,-85.32317839114026,171.7802147366748
754.39453125,-85.44780681007872,136.1060260919021,-85.96253684018725,21.59034316035885
756.8359375,-85.29479878317686,157.5860465914488,-85.84713275913396,49.77323142801883
759.27734375,-85.63006525520535,177.4341847345799,-85.48559310254078,68.06683080711966
761.71875,-86.29111531496744,39.08766204991444,-84.98879172104792,100.2705591902882
764.16015625,-86.78255529720306,76.91299506543098,-84.38392035434511,121.8856615911422
766.6015625,-87.12651550438225,96.33872404808649,-84.38734848645744,131.9989253526464
769.04296875,-86.60427860964128,111.3778594121472,-83.91812706818955,132.1345428884452
771.484375,-86.33560291667874,137.1857910409452,-83.35525054109414,129.3960850012036
773.92578125,-86.81895849261225,97.57340949812003,-83.57765693990251,136.7979093722676
776.3671875,-87.24900055606513,2.916316675569924,-84.66481061717772,152.7631656845529
778.80859375,-86.96394450430846,165.9136565865051,-85.79499995163432,165.4414585421626
781.25,-87.46611366381686,156.1811302312098,-85.09354747395466,176.2158668932082
783.69140625,-87.68298489091974,156.5356510054804,-83.61009739364535,171.2724572485528
786.1328125,-86.91217535005168,161.038122382778,-83.47566656535184,159.9131582337838
788.57421875,-86.28279790336512,161.075461370931,-84.19148128945289,153.447141106453
