#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 17:58:27.574
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Linear Average
#Count: 20 
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Linear Average
#Count: 20 
#Window: Flat Top
#Channel: C1
#Range: 5.50114 V
#Offset: 0.000279596 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.48809 V
#Offset: -7.85371e-05 V
#Attenuation: 1 X
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
131.8359375,-85.22242339384582,30.89707722963817,-67.5442921957065,170.7391876389109
134.27734375,-85.48644041804876,59.2202008382763,-68.48679213923513,48.05407951762256
136.71875,-86.50016907610814,94.89277771071498,-69.18599503910549,10.62158519653093
139.16015625,-87.86574766142279,125.2105339088854,-67.0129380003487,6.27608320583079
141.6015625,-88.43147239009951,143.4631499857671,-65.91691936270004,7.614652766850872
144.04296875,-86.54642357574721,1.260811176001005,-65.16314449047195,9.89110950005872
146.484375,-84.37881467117674,69.73927146298699,-63.66750402893051,137.0734093046865
148.92578125,-83.70736074671122,94.06565256297112,-63.87160072805754,149.7224378018122
151.3671875,-83.57834358004494,101.688511731872,-64.75675928841406,152.400127736129
153.80859375,-82.91386948345006,33.03496342321712,-65.11372239549604,147.4695457075998
156.25,-82.9002614123501,78.89573455336981,-66.235301413472,75.378176566411
158.69140625,-83.26476565254431,76.54085643188844,-66.91392587640468,115.7896227025451
161.1328125,-84.01480670335353,64.40884566950524,-67.94479410085431,90.05732411939218
163.57421875,-85.5108371621603,42.84747679971914,-68.46992648435624,42.15295747608565
166.015625,-85.70423560552449,18.61293638707141,-68.00991527751286,22.18624389843151
168.45703125,-83.82271568081272,156.8506300276438,-67.64498631330828,9.233920809091414
170.8984375,-82.41988933586595,92.28154348061875,-67.36406565760608,178.5462128683681
173.33984375,-81.99155306756762,60.56830177763317,-67.09284786643303,1.666884800761261
175.78125,-82.29798235538323,36.58047245589378,-67.38591967820314,11.0493308071788
178.22265625,-83.8616043428492,24.33114559910354,-67.65876599060947,127.7396607972801
180.6640625,-85.39559235217502,10.87626588523297,-68.2121538218472,139.186632175747
183.10546875,-85.18905085590183,133.6729634352148,-68.37942665287321,145.6314610917392
185.546875,-84.40394835734666,88.13559403616857,-68.69226764471068,141.7688618410874
187.98828125,-84.40857619999777,119.3090984634674,-69.08238321684463,132.5990243936743
190.4296875,-85.23973035657232,102.6544669807941,-69.10058756278913,136.0615666210313
192.87109375,-86.15963561643029,97.70352620891444,-68.46548285836614,148.6546007492097
195.3125,-86.65509189300852,114.1273562570509,-68.88021216563799,136.2823416260873
197.75390625,-86.0664860050484,153.9229388214004,-69.26396812468079,140.8038707492484
200.1953125,-85.90596249610202,17.93279638311047,-69.38620285144842,161.5432748930542
202.63671875,-86.80277252896067,74.35194691405488,-69.11537015064961,7.975172247946462
205.078125,-87.16909409688674,116.8253783072903,-69.66030763869804,4.678759029145654
207.51953125,-86.98566918787206,163.1362677019633,-69.92569986266028,152.2486139713187
209.9609375,-85.41478663335923,17.93000211627094,-69.7673289173283,132.2388732582538
212.40234375,-84.09465203799185,29.85806619535222,-69.39949971724698,125.3435440470047
214.84375,-84.30574816050222,50.9295531904088,-68.30831258119504,142.007143070098
217.28515625,-85.25662189752782,71.23715202202226,-67.58681851769384,173.2527181609745
219.7265625,-85.34240138717719,92.69800721618812,-67.97304683350988,23.32639993294441
222.16796875,-85.32475761937276,82.90367490082734,-69.00761667897716,34.52137244909044
224.609375,-84.70788500490104,69.37978247844519,-69.64983236193304,40.49078192183023
227.05078125,-84.97970373194023,24.31890025511117,-69.64988197488782,48.84918469372635
229.4921875,-85.04092557355705,164.8522806540037,-69.18697528326091,35.583258658555
231.93359375,-84.93803554033776,137.1678473563196,-68.72597181840999,52.34372875019085
234.375,-85.9833631447205,129.7136939825927,-68.71955339924062,177.2031481254973
236.81640625,-86.88736933603684,137.8190828400182,-69.23660195438941,18.76978522393621
239.2578125,-87.37970597019003,89.72718488714034,-69.78109918239258,44.02738546029666
241.69921875,-85.84229414711299,74.80140790550695,-69.74072027499176,65.49817915573708
244.140625,-84.42603532545051,69.63642907254598,-69.1591812686775,65.43950403000453
246.58203125,-84.04583261118866,51.37625120980938,-68.34906620650081,49.46221064106373
249.0234375,-84.73808437640255,155.1058042603503,-67.68377706260245,7.758635768630603
251.46484375,-85.33328994922053,110.3296628256336,-68.24992668993141,162.2728866413704
253.90625,-85.39743574463515,106.1352666001711,-69.72407261528349,155.3120151926763
256.34765625,-85.97341268172551,128.6966677701827,-70.99245007408102,152.1223053397028
258.7890625,-86.98056766810681,111.603821791357,-70.90392184861938,152.6674016301646
261.23046875,-86.91331670007412,103.1593021277027,-70.36582638227551,159.210054170015
263.671875,-84.68908735774295,98.70757524303134,-70.13350581878329,166.7603812065846
266.11328125,-83.96086671969655,95.62439294876251,-70.12323158700016,31.54135496363894
268.5546875,-84.3218924956699,76.56380279302464,-70.39680979786603,2.5298197261578
270.99609375,-85.39588171724608,52.80786047693385,-70.50528119368724,178.8947097909609
273.4375,-85.9023170237794,66.60399543122072,-70.70797862039346,2.588181474396702
275.87890625,-85.66553991627707,118.9978431198095,-70.48420152977639,18.30903026099921
278.3203125,-85.48494485062692,163.574479690013,-70.20537195293862,32.49302081641284
280.76171875,-86.30584912570342,8.335140504393779,-69.75863120356732,34.39039942836022
283.203125,-85.94439697298684,23.69026612465203,-69.02214861480975,32.15096098790432
285.64453125,-85.28832902840996,34.28257536508124,-69.60660833455147,33.47717044922762
288.0859375,-85.3836986545749,49.03317904559458,-71.14532362895622,31.91373674549318
290.52734375,-84.73132054951925,73.05983502582342,-72.34109319264965,1.462589563956041
292.96875,-84.73312286627356,89.146227907137,-71.80584794313029,66.63926722932796
295.41015625,-85.34616780518233,107.9997960542933,-70.5336136275004,24.17206852855255
297.8515625,-85.86813288525362,146.0910329748984,-70.28561556424003,10.00334121666837
300.29296875,-85.69498530805525,78.29800760186964,-69.94102310778518,175.8266145411909
302.734375,-85.53033415300141,80.45865211016005,-69.70354674589467,155.5408274258288
305.17578125,-85.66167091496625,108.7910103153834,-69.71404994398556,146.2173553665219
307.6171875,-86.25387429089501,123.3066574460402,-69.92037807041062,144.4093847486811
310.05859375,-86.34671100166369,130.9782393438396,-70.70796765663104,141.4606470478399
312.5,-86.26987621662653,30.55816710870456,-71.67521831722603,139.5266299349887
314.94140625,-86.50133727843371,25.10110762188868,-72.55702300654036,139.2936309925122
317.3828125,-86.4120659867711,174.9285771826412,-73.12018787851238,138.9154340869829
319.82421875,-86.05726018483041,152.3563539934631,-72.03226052269434,143.5133198381215
322.265625,-86.27118494566518,141.8106450924144,-71.91529284949431,175.4398513822737
324.70703125,-86.03312973202574,134.5521368292525,-72.18504795748098,1.21691841268195
327.1484375,-86.02740655464953,131.9064764600896,-72.54092406504955,22.89866287111749
329.58984375,-86.25302895713122,128.7942291526608,-72.7168610145829,37.35383555183022
332.03125,-85.69058340724153,15.98876688170717,-72.4917100678813,82.75273770271154
334.47265625,-85.63574243488964,104.6571469972371,-71.723135679612,151.6286079818558
336.9140625,-86.52144592451707,106.0249832411136,-71.18831875950376,177.0336215530299
339.35546875,-86.91822022801121,76.24785669378898,-71.47053242820373,3.090101552900098
341.796875,-86.90116464665559,62.90747937717796,-72.43492030114696,164.800351390598
344.23828125,-85.81157203207047,77.02068377972819,-71.87489541322404,106.4557452540289
346.6796875,-85.71610506879989,92.36481726358046,-71.13813368616047,67.78526119416723
349.12109375,-86.49471471144514,99.20523498711812,-70.47149015275527,60.24877945170172
351.5625,-86.99280354726278,107.0509483345941,-69.90205721726846,55.2816922259249
354.00390625,-86.14078933387285,134.0507307564613,-69.64245389558862,36.6509434131989
356.4453125,-85.13575049234971,106.7774600894409,-70.227513249849,7.995544834597599
358.88671875,-85.57141146392385,108.7007122003599,-71.1915154535577,9.385744657570649
361.328125,-86.16343153071142,91.73969930352081,-71.39798623447568,42.38504459613252
363.76953125,-86.32144743265459,86.64946496057907,-70.99001433795334,72.28386574751684
366.2109375,-86.08687237626481,86.45572026203506,-70.57233000970405,100.2265204681913
368.65234375,-86.0643337261201,87.55688358770999,-69.64280843954091,110.210132413231
371.09375,-86.36135896315164,125.9849790561094,-69.50591261200532,112.0661806386043
373.53515625,-85.96368137177295,127.842659669815,-69.43316100563142,113.2186183720837
375.9765625,-85.88823947490991,127.0711836212551,-69.68401070965592,105.972516127907
378.41796875,-85.67954070638189,143.7655305504785,-70.17690332916845,70.25935719546852
380.859375,-85.77280150322521,145.4470446217379,-71.21330173046172,39.01907891256514
383.30078125,-86.74290048064384,138.1192808268274,-72.29931748103981,49.81018656100311
385.7421875,-86.79985643161501,147.7252869087201,-72.60269046405351,104.4891206413554
388.18359375,-87.14034576473857,165.1737470785151,-72.30356481364923,119.6349749189749
390.625,-87.36466877965259,176.7617858969358,-72.013692763535,109.6726471123555
393.06640625,-86.53755554176553,24.49889922652889,-70.44627063597937,75.70372458395987
395.5078125,-85.46052479365999,134.5471207323491,-68.66944623634541,43.64500283330555
397.94921875,-85.20124759353875,149.3570422122347,-67.77507274668098,38.27771288875783
400.390625,-86.12852792954767,151.6081796515644,-67.83005938918764,35.81706850546196
402.83203125,-87.45565775549758,153.6526668587264,-68.57611084252231,43.47639830479964
405.2734375,-87.2782666202456,160.3995687744707,-69.13319874432331,68.49674628984685
407.71484375,-86.50600663690139,10.71154762281233,-70.07952746317858,87.21065064204222
410.15625,-85.72169980447428,33.88108859304645,-70.68502023664466,97.53482282411888
412.59765625,-85.7858336589792,52.88336379378786,-71.63243404611839,104.4635150398953
415.0390625,-85.9169006122756,41.58955230191334,-71.8348401442516,130.9102844455261
417.48046875,-85.18854644696026,23.31620960840896,-71.2624567770188,15.72570992389724
419.921875,-84.62405595084194,26.10932179970108,-70.52471397331541,32.22118818777068
422.36328125,-84.30444247949703,30.69957031989737,-70.29925000841823,29.62550880433372
424.8046875,-84.07672943906104,32.60972458965443,-70.78677403422965,14.81462198401401
427.24609375,-83.82479227817817,137.2762218913313,-72.32560253531543,17.14381376542999
429.6875,-83.33728210195113,156.6987318600049,-72.83854669403101,46.54558494945922
432.12890625,-83.75531084216432,149.8300865461111,-72.38930035304773,87.16449110089195
434.5703125,-85.11844303520546,139.2382466447955,-72.80803041748847,96.51155822546288
437.01171875,-87.09641475762876,69.38113403142367,-73.1415051266074,81.24344092442405
439.453125,-87.09126389548703,30.69138595449653,-72.78406689046952,37.14911682927448
441.89453125,-86.1151699025587,14.31668228985844,-72.4842259021365,163.69503516931
444.3359375,-84.67821292566427,3.380214623865665,-72.43647020962497,160.6451755337341
446.77734375,-84.38504968730599,5.925038577297911,-72.30536056659648,161.7377227486076
449.21875,-84.98530703695988,1.980832605950746,-71.62328763679524,158.1440782251216
451.66015625,-84.85753111464589,167.8890021692943,-71.07188890976006,150.8739694114693
454.1015625,-84.57062300835049,149.5254980373285,-71.52100203580582,75.4135740016801
456.54296875,-84.14409693653403,129.5884892609695,-71.38157263742109,34.55132569919935
458.984375,-83.91301254867653,69.00006021689197,-70.28093961016424,15.67422431183225
461.42578125,-83.72350890188088,166.5748828267603,-70.58042879128534,169.7982797296256
463.8671875,-83.65740586959228,161.9737204441259,-71.00460750871669,156.1935919374551
466.30859375,-83.52868645955054,11.08243721637866,-72.3323771180976,173.749412347516
468.75,-84.15842223247461,43.41154469063192,-73.49949588746368,28.87154627212344
471.19140625,-85.4147632754254,54.59653305719017,-73.03691445877016,50.39290302926064
473.6328125,-86.07843348089395,52.72667672368971,-73.1479365218143,50.56820276401971
476.07421875,-85.76558764195133,37.69051472629501,-73.27762280655639,30.07916609077667
478.515625,-85.21185642629644,31.20684862132306,-71.96298429987586,160.708716741234
480.95703125,-84.91921510812716,2.195881597463903,-70.69966788194715,132.6282923742548
483.3984375,-85.50299083413989,160.5563790833892,-70.15397841076884,122.4819416424986
485.83984375,-86.71666031081671,144.3766811751563,-70.06534126578194,118.2019147216435
488.28125,-86.86587248416537,83.37650687743418,-70.52257423949273,118.5455513255519
490.72265625,-86.20787634683815,41.31023998274313,-70.59083572025912,116.9506793887431
493.1640625,-85.81717389913555,172.1771073708779,-70.71169479453226,89.31397982204511
495.60546875,-85.85478215237913,94.05876154601552,-71.57501843484962,17.33235478333551
498.046875,-86.11277263012306,61.64883215874637,-72.82492175498446,174.2172535548014
500.48828125,-86.55073226748658,43.13225075287356,-72.12353427875487,165.794037384975
502.9296875,-87.00578789108474,31.15544804646031,-71.616424134569,135.4297255760658
505.37109375,-86.95832777635509,122.0019446765774,-71.2573174478693,106.6117120749513
507.8125,-86.19943625418057,79.52147160442803,-71.65430644206266,93.15478372759108
510.25390625,-86.11178030577693,80.34955493185619,-72.8768352250088,87.92322867430853
512.6953125,-85.87796580952235,95.40304286299586,-73.92471608722494,84.37180587273393
515.13671875,-85.96971462450611,128.4584576962679,-72.77295703630399,74.59286448368162
517.578125,-87.2137709407432,164.1979114069916,-72.13825763372418,62.36822560268289
520.01953125,-87.69940200840543,179.7477985594911,-72.05968706986967,43.81843406383241
522.4609375,-87.33472930580743,179.2224182486652,-72.90290167802871,30.44389598116183
524.90234375,-86.548224336365,177.8423442593545,-72.97949176201618,17.88860969470447
527.34375,-86.55658400031301,2.987686974537071,-71.94454741803062,176.9982354647549
529.78515625,-86.16691198006998,6.90914565461892,-71.52665272286507,162.4210612220701
532.2265625,-85.69161933043571,179.9277157968912,-71.76893885357474,134.8203957615595
534.66796875,-84.71209664872796,15.9621225002813,-72.51917758705935,17.75211042311857
537.109375,-84.18435649044153,48.71236339094639,-73.00834807016332,170.556888290835
539.55078125,-84.61966478307809,60.3348377270845,-73.45237377649825,153.8123449596361
541.9921875,-85.93578084981428,67.32546193312771,-73.22576372647887,142.5408098368663
544.43359375,-86.37332290941622,68.53270216451824,-72.66236882084877,81.78761269430535
546.875,-85.71801435352633,20.04830665669707,-73.03170675331725,19.28504569262165
549.31640625,-86.18754148482179,115.425917904231,-74.09524198361828,11.46029125023063
551.7578125,-87.2708417158569,119.9556561645493,-73.60641807140239,10.0067069995396
554.19921875,-87.41868887932733,137.8704424557308,-73.04259334364926,177.3664848961148
556.640625,-86.20426289181131,139.2354734798919,-71.96626390351466,132.2009179391608
559.08203125,-85.46958775593188,137.0229518933746,-71.07465723558276,178.3535714221304
561.5234375,-85.87713342907111,135.7739208717955,-70.72695531434363,106.4938177805051
563.96484375,-86.35064929533112,137.6735177771247,-71.08530058673037,111.9937764425797
566.40625,-86.92191323799753,1.70974668767406,-72.18427839820126,109.5224460407515
568.84765625,-87.57286683545844,49.93939517332883,-72.43545008720983,110.5616808262957
571.2890625,-87.24529760774713,58.96033583144145,-72.03781593153893,108.8662498116456
573.73046875,-86.759172937423,60.92504238431252,-71.84381068902862,104.5781841662639
576.171875,-86.20667604574732,43.2909531824257,-71.59843374880739,106.4559669405688
578.61328125,-85.45582065171533,162.948161604039,-71.4090983151759,98.69225868580749
581.0546875,-85.85080198666159,140.1174312903075,-71.46211729519763,152.3068121210094
583.49609375,-86.87730596710652,158.555188220722,-71.32909416101961,175.1270135420686
585.9375,-86.28962082993539,3.804406939523816,-71.25222297461501,19.05443983323412
588.37890625,-85.77737840276771,27.02329866748788,-71.39513009635691,14.44894229247201
590.8203125,-85.36263846784168,56.63975711464977,-71.7331125159822,154.76873745222
593.26171875,-85.8345558781368,77.651104477407,-72.50313493786308,173.3813857399818
595.703125,-86.41029563478432,96.51042956638018,-72.56031074490082,6.498703310547668
598.14453125,-86.62278918871988,109.9405615373257,-71.94710517703788,29.60706178625822
600.5859375,-86.48208600907915,112.5261453896141,-72.09508539742755,34.50733537145157
603.02734375,-86.16032985644951,107.5390044082752,-72.91266187698683,40.62290773222988
605.46875,-85.94944571058463,41.20931829059795,-73.02048606670782,72.9266738348948
607.91015625,-86.47686350370896,118.0509615640413,-72.773237261342,87.86420847136894
610.3515625,-87.1826248674769,109.3375763799021,-72.74255144681374,78.86055105787081
612.79296875,-86.17956852754405,117.2865120955637,-72.795347883291,56.23799127290292
615.234375,-84.99644058139,148.6679713618175,-73.27284449929151,8.067562543116388
617.67578125,-85.13106244381235,174.8880021886303,-73.34634660477535,143.9181871029969
620.1171875,-85.678009974318,8.473304224736474,-72.35938225280496,108.2106386657648
622.55859375,-87.30308488967214,92.25893650227761,-71.29557481503471,89.82289938983077
625,-89.12583907643764,22.31743044003597,-71.39350285913602,82.0528406725015
627.44140625,-89.79418215304059,8.696992261465093,-71.81477593028879,110.9374972336201
629.8828125,-88.92991822246317,177.302286417393,-72.18459844716241,170.0138134753899
632.32421875,-88.27810749668114,156.3291716588656,-72.33761237465208,25.44308323876266
634.765625,-88.34052453045253,147.0894436281246,-72.33594849436564,34.49319978567107
637.20703125,-87.46986500574116,146.3163083788012,-71.75388427249928,23.8850426254918
639.6484375,-86.79077986442348,145.2182641007527,-71.21482566188318,16.64376645746726
642.08984375,-86.27888544267805,162.819153983833,-71.26100853268488,170.2731252690135
644.53125,-85.65696273114619,176.3513903069816,-72.02776637384969,90.95307594196048
646.97265625,-85.96159447088938,174.3342284997902,-73.04210057497899,65.32736723714638
649.4140625,-86.09725188414176,179.1916443470505,-72.99220929155675,46.65390061881057
651.85546875,-86.013975983078,11.53162695447728,-72.1943010749517,86.78537585141854
654.296875,-85.13407237743222,18.11761100183229,-72.0950640677009,161.0898477508838
656.73828125,-84.8591785914106,26.72732202922196,-72.35314408087268,163.4242773434645
659.1796875,-85.20167864571953,52.25272714846508,-72.63976290019066,156.1350706887089
661.62109375,-85.75726652878991,60.25921430141621,-72.22775285097926,99.48343761370788
664.0625,-87.20305747072348,53.10691388183618,-72.36155921929638,16.93322883812685
666.50390625,-88.53340249988923,49.87234909742457,-73.26811193864026,175.3806033983012
668.9453125,-86.86048455255262,17.22385557689804,-73.37339515816544,175.1918116039097
671.38671875,-85.51160625903741,161.2730768649646,-73.15493157953614,5.300756420937215
673.828125,-84.95255811894948,176.4328103717629,-73.21760057498545,21.6497304465361
676.26953125,-85.46973930050159,29.8817992954234,-72.82136435146634,41.31202092566856
678.7109375,-87.08994051407203,45.97975824533893,-72.1934723495598,64.12269923561711
681.15234375,-87.48128298368071,52.78316888603858,-72.42487457360889,75.64277077770562
683.59375,-87.46479358429394,48.1995973968966,-72.58028799798375,93.13014179985659
686.03515625,-87.04866097308172,39.84457704081134,-72.32972870135416,93.472797571828
688.4765625,-87.06889360025828,18.50222044094225,-72.37382460997387,97.52185051726997
690.91796875,-87.1279552839586,174.5521966133298,-72.72204543886234,96.14323598346417
693.359375,-87.25828778208337,168.5495708628469,-73.34899415545871,42.6546266202235
695.80078125,-86.69246375826731,132.9067973446861,-74.201618219305,156.8898565004758
698.2421875,-86.2914306859971,37.80158869848923,-74.90856849057073,155.2572202876776
700.68359375,-86.60739097176388,12.61640161393529,-74.75682285741767,158.366320216165
703.125,-87.82499783999523,158.9907023038337,-73.4595620743234,143.9678148169084
705.56640625,-87.44519682814652,152.4838097492937,-72.45420407298491,129.1465642541595
708.0078125,-86.73454548248566,150.3471118886591,-72.6086141862293,107.6601574244292
710.44921875,-86.52936415620468,138.6927805978626,-73.11836956820842,96.48236558748229
712.890625,-86.32274116879124,140.8841091158426,-73.66459386581539,92.00171470969784
715.33203125,-87.09852443593357,37.75243821481266,-73.64354080399987,50.45224811546348
717.7734375,-88.01403824157981,121.3131802488151,-72.13090553708254,99.08099840215043
720.21484375,-88.20280660851296,127.011294300238,-70.83136857494713,87.34301534686985
722.65625,-88.56284861221751,140.3292752693889,-71.11688068960251,73.57161730318859
725.09765625,-87.86312004398201,160.3617209529485,-72.83356478633762,55.55230356516417
727.5390625,-87.09010352055243,168.2733690240258,-74.21029344027339,24.04229369877304
729.98046875,-87.73680263143355,7.169966145033285,-74.1117743724019,5.168439787356442
732.421875,-88.41122129623125,77.06875335384164,-72.73183263873722,170.1667053875644
734.86328125,-87.5375671794483,78.90827827249636,-71.54246426722133,165.8751003004849
737.3046875,-86.34022192948336,89.87777744254856,-71.56725813241724,3.013727599142785
739.74609375,-85.15926375857796,107.9965580401086,-71.9629212852732,21.36334663910089
742.1875,-84.16391438168932,106.3820824210702,-72.51100736538162,9.15519067381919
744.62890625,-83.60498971427947,102.1005644489635,-72.9671297872535,116.7690782285225
747.0703125,-84.19249744232614,110.4057431505435,-72.68404798995404,133.3683649229574
749.51171875,-84.93894814977997,123.6520100820644,-72.53242380787916,132.3653474948545
751.953125,-85.42149616044001,159.8359552655836,-72.9270373961012,166.7037811020277
754.39453125,-85.58474269540697,14.40962104899172,-73.65251574521051,26.39484175515684
756.8359375,-85.63275745951256,26.40904368108173,-73.24848623212647,28.65058906615901
759.27734375,-86.04318201681588,40.77526958060357,-73.02688732863245,7.329354218195744
761.71875,-85.45452685287401,34.57605286389555,-74.02920294009674,169.2645606260528
764.16015625,-85.32504983872118,14.16008517413708,-74.35268891622614,162.990925373803
766.6015625,-85.10529752580598,16.60038066961048,-74.70033697774707,165.4655669655434
769.04296875,-84.52257371032866,23.62412136033395,-74.25880687498496,8.488682910275443
771.484375,-84.74128030313955,32.61662197041319,-73.74261323303786,68.89232717477636
773.92578125,-85.21726597618313,47.85053265335274,-73.47945607717368,105.3048524392332
776.3671875,-85.79826438173538,71.71107718476974,-73.97223298738592,131.8972066376369
778.80859375,-85.64630709060309,144.5595032298228,-73.9354694888862,137.0249910011252
781.25,-85.68713589924963,172.7479636226033,-73.72241968938016,108.4380192661642
783.69140625,-85.74059183615995,5.24045866918014,-73.45132583312842,60.37207579530433
786.1328125,-86.31001364270509,27.39289688730945,-74.02281315795844,25.74054417191508
788.57421875,-86.42391014788436,69.53363272100405,-73.71532738997017,10.69133296904502
791.015625,-85.94241013717293,92.11990429723603,-73.31486865265612,177.6055019636312
